sent-id,token,pos,label,entity,flag
anem-sent-2346,a,DT,O,O,False
anem-sent-2346,right,JJ,O,O,False
anem-sent-2346,deviated,JJ,O,O,False
anem-sent-2346,pattern,NN,O,O,False
anem-sent-2346,in,IN,O,O,False
anem-sent-2346,the,DT,O,O,False
anem-sent-2346,node,JJ,B-ANATOMICAL-ENTITY,TISSUE,True
anem-sent-2346,area,NN,I-ANATOMICAL-ENTITY,TISSUE,True
anem-sent-2346,(,(,O,O,False
anem-sent-2346,Fig,NNP,O,O,False
anem-sent-2346,.,.,O,O,False
anem-sent-2346,1c,CD,O,O,False
anem-sent-2346,),),O,O,False
anem-sent-2346,.,.,O,O,False
anem-sent-2347,Another,DT,O,O,False
anem-sent-2347,Notch,NNP,O,O,False
anem-sent-2347,ligand,NN,O,O,False
anem-sent-2347,",",",",O,O,False
anem-sent-2347,Delta1,NNP,O,O,False
anem-sent-2347,shows,VBZ,O,O,False
anem-sent-2347,a,DT,O,O,False
anem-sent-2347,right,JJ,O,O,False
anem-sent-2347,deviated,JJ,O,O,False
anem-sent-2347,pattern,NN,O,O,False
anem-sent-2347,",",",",O,O,False
anem-sent-2347,but,CC,O,O,False
anem-sent-2347,is,VBZ,O,O,False
anem-sent-2347,more,RBR,O,O,False
anem-sent-2347,caudal,JJ,B-ANATOMICAL-ENTITY,TISSUE,True
anem-sent-2347,area,NN,I-ANATOMICAL-ENTITY,TISSUE,True
anem-sent-2347,of,IN,O,O,False
anem-sent-2347,the,DT,O,O,False
anem-sent-2347,node,NN,B-ANATOMICAL-ENTITY,DEVELOPING_ANATOMICAL_STRUCTURE,True
anem-sent-2347,extending,VBG,O,O,False
anem-sent-2347,to,TO,O,O,False
anem-sent-2347,the,DT,O,O,False
anem-sent-2347,primitive,JJ,B-ANATOMICAL-ENTITY,DEVELOPING_ANATOMICAL_STRUCTURE,True
anem-sent-2347,streak,NN,I-ANATOMICAL-ENTITY,DEVELOPING_ANATOMICAL_STRUCTURE,True
anem-sent-2347,(,(,O,O,False
anem-sent-2347,data,NNS,O,O,False
anem-sent-2347,not,RB,O,O,False
anem-sent-2347,shown,VBN,O,O,False
anem-sent-2347,),),O,O,False
anem-sent-2347,.,.,O,O,False
anem-sent-2348,The,DT,O,O,False
anem-sent-2348,expression,NN,O,O,False
anem-sent-2348,of,IN,O,O,False
anem-sent-2348,CCN3,NNP,O,O,False
anem-sent-2348,in,IN,O,O,False
anem-sent-2348,axial,JJ,B-ANATOMICAL-ENTITY,TISSUE,True
anem-sent-2348,structure,NN,I-ANATOMICAL-ENTITY,TISSUE,True
anem-sent-2348,was,VBD,O,O,False
anem-sent-2348,followed,VBN,O,O,False
anem-sent-2348,by,IN,O,O,False
anem-sent-2348,the,DT,O,O,False
anem-sent-2348,presomitic,JJ,O,O,False
anem-sent-2348,mesoderm,NN,O,O,False
anem-sent-2348,although,IN,O,O,False
anem-sent-2348,it,PRP,O,O,False
anem-sent-2348,is,VBZ,O,O,False
anem-sent-2348,diminished,VBN,O,O,False
anem-sent-2348,(,(,O,O,False
anem-sent-2348,Sakamoto,NNP,O,O,False
anem-sent-2348,et,RB,O,O,False
anem-sent-2348,al,RB,O,O,False
anem-sent-2348,.,.,O,O,False
anem-sent-2348,2002,CD,O,O,False
anem-sent-2348,),),O,O,False
anem-sent-2348,.,.,O,O,False
anem-sent-2351,Expression,NN,O,O,False
anem-sent-2351,of,IN,O,O,False
anem-sent-2351,mRNA,NN,O,O,False
anem-sent-2351,in,IN,O,O,False
anem-sent-2351,early,JJ,O,O,False
anem-sent-2351,stage,NN,O,O,False
anem-sent-2351,chicken,JJ,O,O,False
anem-sent-2351,embryo,NN,B-ANATOMICAL-ENTITY,DEVELOPING_ANATOMICAL_STRUCTURE,True
anem-sent-2351,;,:,O,O,False
anem-sent-2351,CCN3,NNP,O,O,False
anem-sent-2351,(,(,O,O,False
anem-sent-2351,a,DT,O,O,False
anem-sent-2351,),),O,O,False
anem-sent-2351,",",",",O,O,False
anem-sent-2351,Sonic,NNP,O,O,False
anem-sent-2351,Hedgehog,NNP,O,O,False
anem-sent-2351,(,(,O,O,False
anem-sent-2351,b,NN,O,O,False
anem-sent-2351,),),O,O,False
anem-sent-2351,and,CC,O,O,False
anem-sent-2351,Serrate1,NNP,O,O,False
anem-sent-2351,(,(,O,O,False
anem-sent-2351,c,NN,O,O,False
anem-sent-2351,),),O,O,False
anem-sent-2351,at,IN,O,O,False
anem-sent-2351,the,DT,O,O,False
anem-sent-2351,beginning,VBG,O,O,False
anem-sent-2351,stage,NN,O,O,False
anem-sent-2351,of,IN,O,O,False
anem-sent-2351,somitogenesis,NN,O,O,False
anem-sent-2351,(,(,O,O,False
anem-sent-2351,Hamburger,NNP,O,O,False
anem-sent-2351,and,CC,O,O,False
anem-sent-2351,Hamilton,NNP,O,O,False
anem-sent-2351,(,(,O,O,False
anem-sent-2351,HH,NNP,O,O,False
anem-sent-2351,),),O,O,False
anem-sent-2351,Stage,NNP,O,O,False
anem-sent-2351,7,CD,O,O,False
anem-sent-2351,),),O,O,False
anem-sent-2351,.,.,O,O,False
anem-sent-2352,Arrowheads,NNP,O,O,False
anem-sent-2352,indicate,VBP,O,O,False
anem-sent-2352,Hensen,NNP,B-ANATOMICAL-ENTITY,DEVELOPING_ANATOMICAL_STRUCTURE,True
anem-sent-2352,',POS,I-ANATOMICAL-ENTITY,DEVELOPING_ANATOMICAL_STRUCTURE,True
anem-sent-2352,s,NN,I-ANATOMICAL-ENTITY,DEVELOPING_ANATOMICAL_STRUCTURE,True
anem-sent-2352,node,NN,I-ANATOMICAL-ENTITY,DEVELOPING_ANATOMICAL_STRUCTURE,True
anem-sent-2352,.,.,O,O,False
anem-sent-2353,Demonstrates,VBZ,O,O,False
anem-sent-2353,the,DT,O,O,False
anem-sent-2353,schematic,JJ,O,O,False
anem-sent-2353,view,NN,O,O,False
anem-sent-2353,of,IN,O,O,False
anem-sent-2353,tissue,NN,B-ANATOMICAL-ENTITY,TISSUE,True
anem-sent-2353,organization,NN,O,O,False
anem-sent-2353,at,IN,O,O,False
anem-sent-2353,this,DT,O,O,False
anem-sent-2353,stage,NN,O,O,False
anem-sent-2353,(,(,O,O,False
anem-sent-2353,d,NN,O,O,False
anem-sent-2353,),),O,O,False
anem-sent-2353,.,.,O,O,False
anem-sent-2354,Expression,NN,O,O,False
anem-sent-2354,of,IN,O,O,False
anem-sent-2354,CCN3,NNP,O,O,False
anem-sent-2354,mRNA,NN,O,O,False
anem-sent-2354,in,IN,O,O,False
anem-sent-2354,blood,NN,B-ANATOMICAL-ENTITY,TISSUE,True
anem-sent-2354,islands,NNS,I-ANATOMICAL-ENTITY,TISSUE,True
anem-sent-2354,of,IN,O,O,False
anem-sent-2354,chicken,NN,O,O,False
anem-sent-2354,extraembryonic,JJ,B-ANATOMICAL-ENTITY,TISSUE,True
anem-sent-2354,tissue,NN,I-ANATOMICAL-ENTITY,TISSUE,True
anem-sent-2354,(,(,O,O,False
anem-sent-2354,HH,NNP,O,O,False
anem-sent-2354,stage,NN,O,O,False
anem-sent-2354,10,CD,O,O,False
anem-sent-2354,),),O,O,False
anem-sent-2354,(,(,O,O,False
anem-sent-2354,e,NN,O,O,False
anem-sent-2354,),),O,O,False
anem-sent-2354,.,.,O,O,False
anem-sent-2355,Ventral,JJ,B-ANATOMICAL-ENTITY,TISSUE,True
anem-sent-2355,part,NN,I-ANATOMICAL-ENTITY,TISSUE,True
anem-sent-2355,of,IN,O,O,False
anem-sent-2355,the,DT,O,O,False
anem-sent-2355,endothelial,JJ,O,CELL,False
anem-sent-2355,precursor,NN,O,CELL,False
anem-sent-2355,cells,NNS,O,CELL,False
anem-sent-2355,in,IN,O,O,False
anem-sent-2355,blood,NN,B-ANATOMICAL-ENTITY,TISSUE,True
anem-sent-2355,islands,NNS,I-ANATOMICAL-ENTITY,TISSUE,True
anem-sent-2355,is,VBZ,O,O,False
anem-sent-2355,positive,JJ,O,O,False
anem-sent-2355,for,IN,O,O,False
anem-sent-2355,CCN3,NNP,O,O,False
anem-sent-2355,expression,NN,O,O,False
anem-sent-2355,.,.,O,O,False
anem-sent-2357,There,EX,O,O,False
anem-sent-2357,is,VBZ,O,O,False
anem-sent-2357,accumulating,VBG,O,O,False
anem-sent-2357,evidence,NN,O,O,False
anem-sent-2357,of,IN,O,O,False
anem-sent-2357,CCN3,NNP,O,O,False
anem-sent-2357,commitment,NN,O,O,False
anem-sent-2357,to,TO,O,O,False
anem-sent-2357,hematopoiesis,NN,O,O,False
anem-sent-2357,and,CC,O,O,False
anem-sent-2357,therefore,IN,O,O,False
anem-sent-2357,we,PRP,O,O,False
anem-sent-2357,investigated,VBD,O,O,False
anem-sent-2357,the,DT,O,O,False
anem-sent-2357,CCN3,NNP,O,O,False
anem-sent-2357,expression,NN,O,O,False
anem-sent-2357,in,IN,O,O,False
anem-sent-2357,extraembryonic,JJ,B-ANATOMICAL-ENTITY,TISSUE,True
anem-sent-2357,tissues,NNS,I-ANATOMICAL-ENTITY,TISSUE,True
anem-sent-2357,.,.,O,O,False
anem-sent-2358,Blood,NNP,B-ANATOMICAL-ENTITY,TISSUE,True
anem-sent-2358,islands,NNS,I-ANATOMICAL-ENTITY,TISSUE,True
anem-sent-2358,are,VBP,O,O,False
anem-sent-2358,formed,VBN,O,O,False
anem-sent-2358,in,IN,O,O,False
anem-sent-2358,the,DT,O,O,False
anem-sent-2358,yolk,NN,B-ANATOMICAL-ENTITY,TISSUE,True
anem-sent-2358,sac,NN,I-ANATOMICAL-ENTITY,TISSUE,True
anem-sent-2358,mesodermal,JJ,I-ANATOMICAL-ENTITY,TISSUE,True
anem-sent-2358,area,NN,I-ANATOMICAL-ENTITY,TISSUE,True
anem-sent-2358,just,RB,O,O,False
anem-sent-2358,between,IN,O,O,False
anem-sent-2358,the,DT,O,O,False
anem-sent-2358,visceral,JJ,B-ANATOMICAL-ENTITY,TISSUE,True
anem-sent-2358,endodermal,NN,I-ANATOMICAL-ENTITY,TISSUE,True
anem-sent-2358,and,CC,O,O,False
anem-sent-2358,ectodermal,JJ,B-ANATOMICAL-ENTITY,TISSUE,True
anem-sent-2358,layers,NNS,I-ANATOMICAL-ENTITY,TISSUE,True
anem-sent-2358,",",",",O,O,False
anem-sent-2358,which,WDT,O,O,False
anem-sent-2358,supply,VBP,O,O,False
anem-sent-2358,the,DT,O,O,False
anem-sent-2358,red,JJ,O,CELL,False
anem-sent-2358,blood,NN,O,CELL,False
anem-sent-2358,cells,NNS,O,CELL,False
anem-sent-2358,at,IN,O,O,False
anem-sent-2358,the,DT,O,O,False
anem-sent-2358,primary,JJ,O,O,False
anem-sent-2358,stage,NN,O,O,False
anem-sent-2358,.,.,O,O,False
anem-sent-2359,The,DT,O,O,False
anem-sent-2359,cells,NNS,O,CELL,False
anem-sent-2359,in,IN,O,O,False
anem-sent-2359,blood,NN,B-ANATOMICAL-ENTITY,TISSUE,True
anem-sent-2359,islands,NNS,I-ANATOMICAL-ENTITY,TISSUE,True
anem-sent-2359,are,VBP,O,O,False
anem-sent-2359,called,VBN,O,O,False
anem-sent-2359,hemangioblasts,NNS,O,CELL,False
anem-sent-2359,since,IN,O,O,False
anem-sent-2359,they,PRP,O,O,False
anem-sent-2359,also,RB,O,O,False
anem-sent-2359,differentiate,VBP,O,O,False
anem-sent-2359,into,IN,O,O,False
anem-sent-2359,the,DT,O,O,False
anem-sent-2359,endothelial,JJ,O,CELL,False
anem-sent-2359,cells,NNS,O,CELL,False
anem-sent-2359,of,IN,O,O,False
anem-sent-2359,extraembryonic,JJ,B-ANATOMICAL-ENTITY,MULTI-TISSUE_STRUCTURE,True
anem-sent-2359,blood,NN,I-ANATOMICAL-ENTITY,MULTI-TISSUE_STRUCTURE,True
anem-sent-2359,vessel,NN,I-ANATOMICAL-ENTITY,MULTI-TISSUE_STRUCTURE,True
anem-sent-2359,structure,NN,I-ANATOMICAL-ENTITY,MULTI-TISSUE_STRUCTURE,True
anem-sent-2359,.,.,O,O,False
anem-sent-2360,In,IN,O,O,False
anem-sent-2360,chicken,NN,O,O,False
anem-sent-2360,embryo,NN,B-ANATOMICAL-ENTITY,DEVELOPING_ANATOMICAL_STRUCTURE,True
anem-sent-2360,",",",",O,O,False
anem-sent-2360,differentiating,VBG,O,O,False
anem-sent-2360,endothelial,JJ,O,CELL,False
anem-sent-2360,cells,NNS,O,CELL,False
anem-sent-2360,in,IN,O,O,False
anem-sent-2360,the,DT,O,O,False
anem-sent-2360,ventral,JJ,B-ANATOMICAL-ENTITY,TISSUE,True
anem-sent-2360,part,NN,I-ANATOMICAL-ENTITY,TISSUE,True
anem-sent-2360,of,IN,O,O,False
anem-sent-2360,blood,NN,B-ANATOMICAL-ENTITY,TISSUE,True
anem-sent-2360,islands,NNS,I-ANATOMICAL-ENTITY,TISSUE,True
anem-sent-2360,express,JJ,O,O,False
anem-sent-2360,CCN3,NNP,O,O,False
anem-sent-2360,from,IN,O,O,False
anem-sent-2360,the,DT,O,O,False
anem-sent-2360,initial,JJ,O,O,False
anem-sent-2360,stage,NN,O,O,False
anem-sent-2360,(,(,O,O,False
anem-sent-2360,Fig,NNP,O,O,False
anem-sent-2360,.,.,O,O,False
anem-sent-2360,1e,CD,O,O,False
anem-sent-2360,),),O,O,False
anem-sent-2360,.,.,O,O,False
anem-sent-2361,Erythroblasts,NNS,O,CELL,False
anem-sent-2361,in,IN,O,O,False
anem-sent-2361,the,DT,O,O,False
anem-sent-2361,center,NN,O,O,False
anem-sent-2361,of,IN,O,O,False
anem-sent-2361,blood,NN,B-ANATOMICAL-ENTITY,TISSUE,True
anem-sent-2361,islands,NNS,I-ANATOMICAL-ENTITY,TISSUE,True
anem-sent-2361,(,(,O,O,False
anem-sent-2361,spherical,JJ,O,O,False
anem-sent-2361,cells,NNS,O,CELL,False
anem-sent-2361,in,IN,O,O,False
anem-sent-2361,Fig,NNP,O,O,False
anem-sent-2361,.,.,O,O,False
anem-sent-2361,1e,CD,O,O,False
anem-sent-2361,),),O,O,False
anem-sent-2361,weakly,NN,O,O,False
anem-sent-2361,express,NN,O,O,False
anem-sent-2361,CCN3,NNP,O,O,False
anem-sent-2361,and,CC,O,O,False
anem-sent-2361,their,PRP$,O,O,False
anem-sent-2361,expression,NN,O,O,False
anem-sent-2361,is,VBZ,O,O,False
anem-sent-2361,mildly,RB,O,O,False
anem-sent-2361,enhanced,VBN,O,O,False
anem-sent-2361,in,IN,O,O,False
anem-sent-2361,later,JJ,O,O,False
anem-sent-2361,stage,NN,O,O,False
anem-sent-2361,(,(,O,O,False
anem-sent-2361,data,NNS,O,O,False
anem-sent-2361,not,RB,O,O,False
anem-sent-2361,shown,VBN,O,O,False
anem-sent-2361,),),O,O,False
anem-sent-2361,.,.,O,O,False
anem-sent-2376,Improvement,NN,O,O,False
anem-sent-2376,was,VBD,O,O,False
anem-sent-2376,noted,VBN,O,O,False
anem-sent-2376,mainly,RB,O,O,False
anem-sent-2376,in,IN,O,O,False
anem-sent-2376,soft,JJ,B-ANATOMICAL-ENTITY,TISSUE,True
anem-sent-2376,tissue,NN,I-ANATOMICAL-ENTITY,TISSUE,True
anem-sent-2376,changes,NNS,O,O,False
anem-sent-2376,and,CC,O,O,False
anem-sent-2376,diplopia,NN,O,O,False
anem-sent-2376,",",",",O,O,False
anem-sent-2376,while,IN,O,O,False
anem-sent-2376,proptosis,NN,O,O,False
anem-sent-2376,decreased,VBN,O,O,False
anem-sent-2376,in,IN,O,O,False
anem-sent-2376,only,RB,O,O,False
anem-sent-2376,5,CD,O,O,False
anem-sent-2376,patients,NNS,O,O,False
anem-sent-2376,.,.,O,O,False
anem-sent-2377,All,DT,O,O,False
anem-sent-2377,except,IN,O,O,False
anem-sent-2377,one,CD,O,O,False
anem-sent-2377,patient,NN,O,O,False
anem-sent-2377,who,WP,O,O,False
anem-sent-2377,had,VBD,O,O,False
anem-sent-2377,marked,VBN,O,O,False
anem-sent-2377,extraocular,JJ,B-ANATOMICAL-ENTITY,MULTI-TISSUE_STRUCTURE,True
anem-sent-2377,muscle,NN,I-ANATOMICAL-ENTITY,MULTI-TISSUE_STRUCTURE,True
anem-sent-2377,involvement,NN,O,O,False
anem-sent-2377,revealed,VBN,O,O,False
anem-sent-2377,by,IN,O,O,False
anem-sent-2377,computed,JJ,O,O,False
anem-sent-2377,tomography,NN,O,O,False
anem-sent-2377,responded,VBD,O,O,False
anem-sent-2377,to,TO,O,O,False
anem-sent-2377,treatment,NN,O,O,False
anem-sent-2377,.,.,O,O,False
anem-sent-2378,These,DT,O,O,False
anem-sent-2378,data,NNS,O,O,False
anem-sent-2378,indicate,VBP,O,O,False
anem-sent-2378,that,IN,O,O,False
anem-sent-2378,radiotherapy,NN,O,O,False
anem-sent-2378,may,MD,O,O,False
anem-sent-2378,be,VB,O,O,False
anem-sent-2378,indicated,VBN,O,O,False
anem-sent-2378,in,IN,O,O,False
anem-sent-2378,patients,NNS,O,O,False
anem-sent-2378,with,IN,O,O,False
anem-sent-2378,progressive,JJ,O,O,False
anem-sent-2378,ophthalmopathy,NN,O,O,False
anem-sent-2378,",",",",O,O,False
anem-sent-2378,especially,RB,O,O,False
anem-sent-2378,in,IN,O,O,False
anem-sent-2378,those,DT,O,O,False
anem-sent-2378,who,WP,O,O,False
anem-sent-2378,are,VBP,O,O,False
anem-sent-2378,associated,VBN,O,O,False
anem-sent-2378,with,IN,O,O,False
anem-sent-2378,extraocular,JJ,B-ANATOMICAL-ENTITY,MULTI-TISSUE_STRUCTURE,True
anem-sent-2378,muscle,NN,I-ANATOMICAL-ENTITY,MULTI-TISSUE_STRUCTURE,True
anem-sent-2378,enlargement,NN,O,O,False
anem-sent-2378,.,.,O,O,False
anem-sent-2382,We,PRP,O,O,False
anem-sent-2382,previously,RB,O,O,False
anem-sent-2382,showed,VBD,O,O,False
anem-sent-2382,in,IN,O,O,False
anem-sent-2382,colorectal,JJ,O,CANCER,False
anem-sent-2382,cancer,NN,O,CANCER,False
anem-sent-2382,that,WDT,O,O,False
anem-sent-2382,sVAP,VBZ,O,O,False
anem-sent-2382,-,:,O,O,False
anem-sent-2382,1,CD,O,O,False
anem-sent-2382,expression,NN,O,O,False
anem-sent-2382,is,VBZ,O,O,False
anem-sent-2382,significantly,RB,O,O,False
anem-sent-2382,higher,RBR,O,O,False
anem-sent-2382,relative,JJ,O,O,False
anem-sent-2382,to,TO,O,O,False
anem-sent-2382,controls,NNS,O,O,False
anem-sent-2382,",",",",O,O,False
anem-sent-2382,and,CC,O,O,False
anem-sent-2382,this,DT,O,O,False
anem-sent-2382,decreased,JJ,O,O,False
anem-sent-2382,expression,NN,O,O,False
anem-sent-2382,is,VBZ,O,O,False
anem-sent-2382,associated,VBN,O,O,False
anem-sent-2382,with,IN,O,O,False
anem-sent-2382,poor,JJ,O,O,False
anem-sent-2382,prognosis,NN,O,O,False
anem-sent-2382,and,CC,O,O,False
anem-sent-2382,lymph,NN,B-ANATOMICAL-ENTITY,MULTI-TISSUE_STRUCTURE,True
anem-sent-2382,node,NN,I-ANATOMICAL-ENTITY,MULTI-TISSUE_STRUCTURE,True
anem-sent-2382,and,CC,O,O,False
anem-sent-2382,liver,JJ,B-ANATOMICAL-ENTITY,ORGAN,True
anem-sent-2382,metastasis,NN,O,O,False
anem-sent-2382,.,.,O,O,False
anem-sent-2388,Tumor,NN,O,CANCER,False
anem-sent-2388,size,NN,O,O,False
anem-sent-2388,",",",",O,O,False
anem-sent-2388,serosal,JJ,B-ANATOMICAL-ENTITY,MULTI-TISSUE_STRUCTURE,True
anem-sent-2388,invasion,NN,O,O,False
anem-sent-2388,",",",",O,O,False
anem-sent-2388,lymph,JJ,B-ANATOMICAL-ENTITY,MULTI-TISSUE_STRUCTURE,True
anem-sent-2388,node,JJ,I-ANATOMICAL-ENTITY,MULTI-TISSUE_STRUCTURE,True
anem-sent-2388,metastasis,NN,O,O,False
anem-sent-2388,",",",",O,O,False
anem-sent-2388,peritoneal,JJ,B-ANATOMICAL-ENTITY,MULTI-TISSUE_STRUCTURE,True
anem-sent-2388,dissemination,NN,O,O,False
anem-sent-2388,",",",",O,O,False
anem-sent-2388,and,CC,O,O,False
anem-sent-2388,TNM,NNP,O,O,False
anem-sent-2388,classification,NN,O,O,False
anem-sent-2388,was,VBD,O,O,False
anem-sent-2388,significantly,RB,O,O,False
anem-sent-2388,correlated,VBN,O,O,False
anem-sent-2388,with,IN,O,O,False
anem-sent-2388,sVAP,JJ,O,O,False
anem-sent-2388,-,:,O,O,False
anem-sent-2388,1,CD,O,O,False
anem-sent-2388,level,NN,O,O,False
anem-sent-2388,.,.,O,O,False
anem-sent-2389,sVAP,SYM,O,O,False
anem-sent-2389,-,:,O,O,False
anem-sent-2389,1,CD,O,O,False
anem-sent-2389,is,VBZ,O,O,False
anem-sent-2389,also,RB,O,O,False
anem-sent-2389,an,DT,O,O,False
anem-sent-2389,independent,JJ,O,O,False
anem-sent-2389,predictive,JJ,O,O,False
anem-sent-2389,marker,NN,O,O,False
anem-sent-2389,for,IN,O,O,False
anem-sent-2389,lymph,JJ,B-ANATOMICAL-ENTITY,MULTI-TISSUE_STRUCTURE,True
anem-sent-2389,node,JJ,I-ANATOMICAL-ENTITY,MULTI-TISSUE_STRUCTURE,True
anem-sent-2389,metastasis,NN,O,O,False
anem-sent-2389,.,.,O,O,False
anem-sent-2392,Determining,VBG,O,O,False
anem-sent-2392,sVAP,SYM,O,O,False
anem-sent-2392,-,:,O,O,False
anem-sent-2392,1,CD,O,O,False
anem-sent-2392,levels,NNS,O,O,False
anem-sent-2392,may,MD,O,O,False
anem-sent-2392,be,VB,O,O,False
anem-sent-2392,valuable,JJ,O,O,False
anem-sent-2392,for,IN,O,O,False
anem-sent-2392,predicting,VBG,O,O,False
anem-sent-2392,prognosis,NN,O,O,False
anem-sent-2392,and,CC,O,O,False
anem-sent-2392,lymph,NN,B-ANATOMICAL-ENTITY,MULTI-TISSUE_STRUCTURE,True
anem-sent-2392,node,JJ,I-ANATOMICAL-ENTITY,MULTI-TISSUE_STRUCTURE,True
anem-sent-2392,metastasis,NN,O,O,False
anem-sent-2392,.,.,O,O,False
anem-sent-2410,All,DT,O,O,False
anem-sent-2410,subjects,NNS,O,O,False
anem-sent-2410,who,WP,O,O,False
anem-sent-2410,received,VBD,O,O,False
anem-sent-2410,a,DT,O,O,False
anem-sent-2410,renal,JJ,B-ANATOMICAL-ENTITY,ORGAN,True
anem-sent-2410,transplant,NN,I-ANATOMICAL-ENTITY,ORGAN,True
anem-sent-2410,from,IN,O,O,False
anem-sent-2410,January,NNP,O,O,False
anem-sent-2410,2005,CD,O,O,False
anem-sent-2410,to,TO,O,O,False
anem-sent-2410,December,NNP,O,O,False
anem-sent-2410,2007,CD,O,O,False
anem-sent-2410,were,VBD,O,O,False
anem-sent-2410,invited,VBN,O,O,False
anem-sent-2410,to,TO,O,O,False
anem-sent-2410,participate,VB,O,O,False
anem-sent-2410,",",",",O,O,False
anem-sent-2410,and,CC,O,O,False
anem-sent-2410,those,DT,O,O,False
anem-sent-2410,who,WP,O,O,False
anem-sent-2410,agreed,VBD,O,O,False
anem-sent-2410,and,CC,O,O,False
anem-sent-2410,signed,VBD,O,O,False
anem-sent-2410,consent,NN,O,O,False
anem-sent-2410,forms,NNS,O,O,False
anem-sent-2410,were,VBD,O,O,False
anem-sent-2410,enrolled,VBN,O,O,False
anem-sent-2410,in,IN,O,O,False
anem-sent-2410,the,DT,O,O,False
anem-sent-2410,study,NN,O,O,False
anem-sent-2410,.,.,O,O,False
anem-sent-2412,Graft,NNP,B-ANATOMICAL-ENTITY,TISSUE,True
anem-sent-2412,biopsy,NN,I-ANATOMICAL-ENTITY,TISSUE,True
anem-sent-2412,tissue,NN,I-ANATOMICAL-ENTITY,TISSUE,True
anem-sent-2412,was,VBD,O,O,False
anem-sent-2412,obtained,VBN,O,O,False
anem-sent-2412,pretransplant,JJ,O,O,False
anem-sent-2412,and,CC,O,O,False
anem-sent-2412,at,IN,O,O,False
anem-sent-2412,the,DT,O,O,False
anem-sent-2412,time,NN,O,O,False
anem-sent-2412,of,IN,O,O,False
anem-sent-2412,all,DT,O,O,False
anem-sent-2412,biopsies,NNS,O,O,False
anem-sent-2412,performed,VBD,O,O,False
anem-sent-2412,post,NN,O,O,False
anem-sent-2412,-,:,O,O,False
anem-sent-2412,transplant,NN,O,O,False
anem-sent-2412,.,.,O,O,False
anem-sent-2415,All,DT,O,O,False
anem-sent-2415,rejection,NN,O,O,False
anem-sent-2415,episodes,NNS,O,O,False
anem-sent-2415,were,VBD,O,O,False
anem-sent-2415,diagnosed,VBN,O,O,False
anem-sent-2415,by,IN,O,O,False
anem-sent-2415,conventional,JJ,O,O,False
anem-sent-2415,clinical,JJ,O,O,False
anem-sent-2415,and,CC,O,O,False
anem-sent-2415,laboratory,JJ,O,O,False
anem-sent-2415,parameters,NNS,O,O,False
anem-sent-2415,",",",",O,O,False
anem-sent-2415,confirmed,VBN,O,O,False
anem-sent-2415,by,IN,O,O,False
anem-sent-2415,biopsy,NN,O,O,False
anem-sent-2415,",",",",O,O,False
anem-sent-2415,and,CC,O,O,False
anem-sent-2415,graded,VBD,O,O,False
anem-sent-2415,according,VBG,O,O,False
anem-sent-2415,to,TO,O,O,False
anem-sent-2415,the,DT,O,O,False
anem-sent-2415,Banff,NNP,O,O,False
anem-sent-2415,97,CD,O,O,False
anem-sent-2415,working,VBG,O,O,False
anem-sent-2415,classification,NN,O,O,False
anem-sent-2415,of,IN,O,O,False
anem-sent-2415,renal,JJ,B-ANATOMICAL-ENTITY,ORGAN,True
anem-sent-2415,allograft,NN,I-ANATOMICAL-ENTITY,ORGAN,True
anem-sent-2415,pathology,NN,O,O,False
anem-sent-2415,(,(,O,O,False
anem-sent-2415,28,CD,O,O,False
anem-sent-2415,),),O,O,False
anem-sent-2415,.,.,O,O,False
anem-sent-2417,Category,NN,O,O,False
anem-sent-2417,3,CD,O,O,False
anem-sent-2417,(,(,O,O,False
anem-sent-2417,borderline,JJ,O,O,False
anem-sent-2417,change,NN,O,O,False
anem-sent-2417,),),O,O,False
anem-sent-2417,was,VBD,O,O,False
anem-sent-2417,only,RB,O,O,False
anem-sent-2417,considered,VBN,O,O,False
anem-sent-2417,significant,JJ,O,O,False
anem-sent-2417,if,IN,O,O,False
anem-sent-2417,associated,VBN,O,O,False
anem-sent-2417,with,IN,O,O,False
anem-sent-2417,graft,NN,B-ANATOMICAL-ENTITY,ORGAN,True
anem-sent-2417,dysfunction,NN,O,O,False
anem-sent-2417,and,CC,O,O,False
anem-sent-2417,treated,VBD,O,O,False
anem-sent-2417,for,IN,O,O,False
anem-sent-2417,rejection,NN,O,O,False
anem-sent-2417,.,.,O,O,False
anem-sent-2431,Enterococci,NNS,O,O,False
anem-sent-2431,are,VBP,O,O,False
anem-sent-2431,used,VBN,O,O,False
anem-sent-2431,as,IN,O,O,False
anem-sent-2431,probiotics,NNS,O,O,False
anem-sent-2431,to,TO,O,O,False
anem-sent-2431,improve,VB,O,O,False
anem-sent-2431,the,DT,O,O,False
anem-sent-2431,microbial,JJ,O,O,False
anem-sent-2431,balance,NN,O,O,False
anem-sent-2431,of,IN,O,O,False
anem-sent-2431,the,DT,O,O,False
anem-sent-2431,intestine,NN,B-ANATOMICAL-ENTITY,ORGAN,True
anem-sent-2431,",",",",O,O,False
anem-sent-2431,or,CC,O,O,False
anem-sent-2431,as,IN,O,O,False
anem-sent-2431,a,DT,O,O,False
anem-sent-2431,treatment,NN,O,O,False
anem-sent-2431,for,IN,O,O,False
anem-sent-2431,gastroenteritis,NN,O,O,False
anem-sent-2431,in,IN,O,O,False
anem-sent-2431,humans,NNS,O,O,False
